fc_key,input_name,sample,chain_id,native_chain_id,found,returned_name_matches_requested
c67e21bd6575f54d7d3ed37def8c16100f8ce02a_4_D,c67e21bd6575f54d7d3ed37def8c16100f8ce02a,4,D,A,True,False
b90e00cc729b7b98defc479a9a98fb935ed25e50_0_G,b90e00cc729b7b98defc479a9a98fb935ed25e50,0,G,A,True,False
f820ed5702b5b0b682f60f2c4ec274ea85160939_1_D,f820ed5702b5b0b682f60f2c4ec274ea85160939,1,D,A,True,False
0ea20fd5f0c67511bd3261f8d762b075f3b21ceb_2_L,0ea20fd5f0c67511bd3261f8d762b075f3b21ceb,2,L,A,True,False
4fb23368e78275da35712d5d2a0d5293442b0323_0_E,4fb23368e78275da35712d5d2a0d5293442b0323,0,E,A,True,False
2ba410ead7ffc77ca71658bc7fa4b60230f584c4_2_I,2ba410ead7ffc77ca71658bc7fa4b60230f584c4,2,I,A,True,False
b5cb4f0500031241cf426714075af4114ddab287_0_C,b5cb4f0500031241cf426714075af4114ddab287,0,C,A,True,False
5ca0b91ad8553bf8c3e347e22cba7b81114dce47_2_B,5ca0b91ad8553bf8c3e347e22cba7b81114dce47,2,B,A,True,False
0290597984b16fe343a74d8cecee05a544a8f2f6_0_K,0290597984b16fe343a74d8cecee05a544a8f2f6,0,K,A,True,False
ec44f37f755d57f39ae3ae84ab7d898e9518a089_0_A,ec44f37f755d57f39ae3ae84ab7d898e9518a089,0,A,A,True,False
fca33fc301d17aacd5b6bb5df2b4d6bd32ca209a_0_D,fca33fc301d17aacd5b6bb5df2b4d6bd32ca209a,0,D,A,True,False
190b3cc72d2c3e89dd61aba1460db7d08ed179ec_3_E,190b3cc72d2c3e89dd61aba1460db7d08ed179ec,3,E,A,True,False
61c46ebe8b61e281edcce2ed7bf2506f92ed1837_1_I,61c46ebe8b61e281edcce2ed7bf2506f92ed1837,1,I,A,True,False
f32d3204d398081476a567a5e89edafcd4ed73dc_3_E,f32d3204d398081476a567a5e89edafcd4ed73dc,3,E,A,True,False
e2b68408bd8c629d7e03be36ab317df92538f3de_1_D,e2b68408bd8c629d7e03be36ab317df92538f3de,1,D,A,True,False
5ccab82ab439a3638aa43d77bf2f688385d8b59f_1_A,5ccab82ab439a3638aa43d77bf2f688385d8b59f,1,A,A,True,False
f1d3f29b990eebd4238df051f9a2dfa5d998344d_0_H,f1d3f29b990eebd4238df051f9a2dfa5d998344d,0,H,A,True,False
bea56bdfa139aabc309ce739f74cc78098c68e8d_2_F,bea56bdfa139aabc309ce739f74cc78098c68e8d,2,F,A,True,False
c63bf4beaecc1af2cf42c09de9481cf6d4968910_4_H,c63bf4beaecc1af2cf42c09de9481cf6d4968910,4,H,A,True,False
3504be063d4d9b36f40d37eb50199ba668840bc7_2_H,3504be063d4d9b36f40d37eb50199ba668840bc7,2,H,A,True,False
ef4fade6dce6692669069a597ee16c4c74818d84_4_D,ef4fade6dce6692669069a597ee16c4c74818d84,4,D,A,True,False
6653657e5f99157efb8c8eb67745783fc9bd8f4f_4_C,6653657e5f99157efb8c8eb67745783fc9bd8f4f,4,C,A,True,False
5f89180889c70bc98dc9fbc85062f514bbc929ad_4_E,5f89180889c70bc98dc9fbc85062f514bbc929ad,4,E,A,True,False
6da49d308e4f7b64e4cc77377bcad06ab4758757_1_D,6da49d308e4f7b64e4cc77377bcad06ab4758757,1,D,A,True,False
ce2e9e6a660906c599cfa193639c6160f0502c5b_3_M,ce2e9e6a660906c599cfa193639c6160f0502c5b,3,M,A,True,False
d8875d277116609a3e239a897f313b6324080380_2_K,d8875d277116609a3e239a897f313b6324080380,2,K,A,True,False
4cb9692e4c7e761bc6cf654be3be88e6356a3609_0_B,4cb9692e4c7e761bc6cf654be3be88e6356a3609,0,B,A,True,False
1fb5943cf3e3a9b3f6c212575311cdc49ace6f2e_2_E,1fb5943cf3e3a9b3f6c212575311cdc49ace6f2e,2,E,A,True,False
eb49358aa8e4fa9e541f134c74fc6e3e5b9a5798_4_C,eb49358aa8e4fa9e541f134c74fc6e3e5b9a5798,4,C,A,True,False
6629791df569557ffb85cf05f8c58609341b2da2_0_D,6629791df569557ffb85cf05f8c58609341b2da2,0,D,A,True,False
dfecde78d042c1f72549eaa48052610d5e4c818a_4_C,dfecde78d042c1f72549eaa48052610d5e4c818a,4,C,A,True,False
14f99503fc4514a0ef60928b4a3306f2f655ba30_4_C,14f99503fc4514a0ef60928b4a3306f2f655ba30,4,C,A,True,False
b558a46a28dae37357ed9f3844f91d386264d742_1_D,b558a46a28dae37357ed9f3844f91d386264d742,1,D,A,True,False
eef2cb51a85d531184e892cbaf9aa045762dc788_0_I,eef2cb51a85d531184e892cbaf9aa045762dc788,0,I,A,True,False
1737c011e0b372a524042ce0b9392d4d5d9b27a5_3_B,1737c011e0b372a524042ce0b9392d4d5d9b27a5,3,B,A,True,False
ffed4fd3799101bed5d4b25bb0eea73b9698f14e_1_A,ffed4fd3799101bed5d4b25bb0eea73b9698f14e,1,A,A,True,False
29d29b368bbe49df5065ebafbcc05e9a6cf1c25c_4_E,29d29b368bbe49df5065ebafbcc05e9a6cf1c25c,4,E,A,True,False
cdf096b7b1cdcb0f263ec287006c55a2b9a77600_0_J,cdf096b7b1cdcb0f263ec287006c55a2b9a77600,0,J,A,True,False
p46675_q04477_0_B,p46675_q04477,0,B,A,True,False
5770f11d7cca91d964389c52edb0abc10b8898b2_4_H,5770f11d7cca91d964389c52edb0abc10b8898b2,4,H,A,True,False
e665ce861e9915ae62cf3edf57a73f6ffa371d4a_4_E,e665ce861e9915ae62cf3edf57a73f6ffa371d4a,4,E,A,True,False
400c677afa5e34795127281d83f56b798a3e0da4_1_F,400c677afa5e34795127281d83f56b798a3e0da4,1,F,A,True,False
722ea8c1ae31b458d47f8a10afc3e998dccf4cc8_2_F,722ea8c1ae31b458d47f8a10afc3e998dccf4cc8,2,F,A,True,False
38fe981be53eb3dc113dc3a735cb8b71c8c9f08e_0_I,38fe981be53eb3dc113dc3a735cb8b71c8c9f08e,0,I,A,True,False
p32329_p36049_0_A,p32329_p36049,0,A,A,True,False
18b39709fbcb95b51d2d13e65723ca0906337de1_1_G,18b39709fbcb95b51d2d13e65723ca0906337de1,1,G,A,True,False
9ec2447cc294b3bee53e12566ee4f4b019d4eb64_4_H,9ec2447cc294b3bee53e12566ee4f4b019d4eb64,4,H,A,True,False
f751c1bf0dece432d1b56b7f0e32b7fa19f75465_0_D,f751c1bf0dece432d1b56b7f0e32b7fa19f75465,0,D,A,True,False
155ad20ab5d5f5874545916e3a14edfc472e1de4_4_A,155ad20ab5d5f5874545916e3a14edfc472e1de4,4,A,A,True,False
6a4cdf8473d1270807af1b34ebf8006b0c1b2304_0_F,6a4cdf8473d1270807af1b34ebf8006b0c1b2304,0,F,A,True,False
30c87c16048bb7bcc2197728fa0ad998970f0906_0_F,30c87c16048bb7bcc2197728fa0ad998970f0906,0,F,A,True,False
fcb884cf6a38f98dfd1619854fac52507a1512d3_1_B,fcb884cf6a38f98dfd1619854fac52507a1512d3,1,B,A,True,False
995991b9ed144bf5aa71fb01224664edd77acaf8_0_F,995991b9ed144bf5aa71fb01224664edd77acaf8,0,F,A,True,False
525142fdef7f52204bea58b7546760169eb8fd50_2_K,525142fdef7f52204bea58b7546760169eb8fd50,2,K,A,True,False
1166004a80242b86d6b6c28bb0add830e9aa75de_2_A,1166004a80242b86d6b6c28bb0add830e9aa75de,2,A,A,True,False
1c3a642910eaa3fdb66689c8a2dc4af6d766f96c_0_I,1c3a642910eaa3fdb66689c8a2dc4af6d766f96c,0,I,A,True,False
135b3e103fb4804facfe75ee9c94fc0cb162d9ff_3_A,135b3e103fb4804facfe75ee9c94fc0cb162d9ff,3,A,A,True,False
491fa164cd67babd2cfeaca1996bdd18c47ade4f_1_A,491fa164cd67babd2cfeaca1996bdd18c47ade4f,1,A,A,True,False
0301e0de25ec4098441248b057e867a8df998489_4_A,0301e0de25ec4098441248b057e867a8df998489,4,A,A,True,False
10bcd2810658e342683a48c76d635bf935b72611_0_C,10bcd2810658e342683a48c76d635bf935b72611,0,C,A,True,False
fc5b27b7b5312f46e345052c1d2a2c897b1e4028_0_A,fc5b27b7b5312f46e345052c1d2a2c897b1e4028,0,A,A,True,False
8a8edf71acef14ae66d713fc2f4627b3b9a8e65b_1_F,8a8edf71acef14ae66d713fc2f4627b3b9a8e65b,1,F,A,True,False
1486b457c9224828a061753ef76e8f106b9a4eb4_4_A,1486b457c9224828a061753ef76e8f106b9a4eb4,4,A,A,True,False
ef9777a63997d9e2834625834726d03da846edc6_0_A,ef9777a63997d9e2834625834726d03da846edc6,0,A,A,True,False
ca949e66e538379573c50fa430076d8237e78390_3_A,ca949e66e538379573c50fa430076d8237e78390,3,A,A,True,False
4477d4b8c02bfe8ed85cf4c6c9cf3bd6c8337ce7_2_E,4477d4b8c02bfe8ed85cf4c6c9cf3bd6c8337ce7,2,E,A,True,False
cb71e9e357f28c24908225e3f6f85e0b545eff44_2_F,cb71e9e357f28c24908225e3f6f85e0b545eff44,2,F,A,True,False
77fcf313e65338fc6ac7ef5d6a42554dd1261b0b_2_H,77fcf313e65338fc6ac7ef5d6a42554dd1261b0b,2,H,A,True,False
e4c382fbd12bbc76eed07015e4c3c7047e46cc58_4_B,e4c382fbd12bbc76eed07015e4c3c7047e46cc58,4,B,A,True,False
8e1599dd414609bb9df095cc1481d73e911a1cc9_3_M,8e1599dd414609bb9df095cc1481d73e911a1cc9,3,M,A,True,False
c0e22dec577d9dadedec3af15d527bde1ef84bf2_0_D,c0e22dec577d9dadedec3af15d527bde1ef84bf2,0,D,A,True,False
ed563e78e6bd3bc03108a160e28be7c36217db77_4_M,ed563e78e6bd3bc03108a160e28be7c36217db77,4,M,A,True,False
201dedb31109db872113b10859c4081e9fbe890d_1_B,201dedb31109db872113b10859c4081e9fbe890d,1,B,A,True,False
ff03c0d7cdaf83c145ee03ecc7cca69f800316e7_1_H,ff03c0d7cdaf83c145ee03ecc7cca69f800316e7,1,H,A,True,False
a947c19ca1aed3a69c7ac7048fde6deaa952f6a6_1_H,a947c19ca1aed3a69c7ac7048fde6deaa952f6a6,1,H,A,True,False
f4635b9b6b6916a8d59058270d66cbda68a78e00_0_D,f4635b9b6b6916a8d59058270d66cbda68a78e00,0,D,A,True,False
142fd3f54321b6f773bf051756a84cb9e13db5c6_3_B,142fd3f54321b6f773bf051756a84cb9e13db5c6,3,B,A,True,False
670606bee1d0cf4d1862daa38856962a52e0d019_0_D,670606bee1d0cf4d1862daa38856962a52e0d019,0,D,A,True,False
c4c68dd7b27c5b147f46938fb1ee757260794f95_3_A,c4c68dd7b27c5b147f46938fb1ee757260794f95,3,A,A,True,False
4f7d255fb71e9a603caee87256a6ac60af35a964_2_E,4f7d255fb71e9a603caee87256a6ac60af35a964,2,E,A,True,False
c30f392166234a892f6fd3a0b941f81ee4c77fb9_3_O,c30f392166234a892f6fd3a0b941f81ee4c77fb9,3,O,A,True,False
3b92b47de64df49cb5b6dad642baa49f858dd076_0_J,3b92b47de64df49cb5b6dad642baa49f858dd076,0,J,A,True,False
bf9eabbdf4a64dd1186febc2b56733dd45169bbe_1_E,bf9eabbdf4a64dd1186febc2b56733dd45169bbe,1,E,A,True,False
p42945_p53914_0_B,p42945_p53914,0,B,A,True,False
2b32a5162299e52783b019284814d940003a7381_0_I,2b32a5162299e52783b019284814d940003a7381,0,I,A,True,False
d8394e65e7f13632d0b6199bd083843e386f1792_2_I,d8394e65e7f13632d0b6199bd083843e386f1792,2,I,A,True,False
0c4f65132209bc2a042af45acf3e27253776f8f8_3_D,0c4f65132209bc2a042af45acf3e27253776f8f8,3,D,A,True,False
17b7ae118961c64fca833adfd1f5cc1f98220840_4_I,17b7ae118961c64fca833adfd1f5cc1f98220840,4,I,A,True,False
65bbf156500434da8408150763cc768372366e8b_4_C,65bbf156500434da8408150763cc768372366e8b,4,C,A,True,False
p39517_p25339_3_B,p39517_p25339,3,B,A,True,False
p25294_p38626_2_A,p25294_p38626,2,A,A,True,False
e05ee63a660ad43b009d644dc000386cc46d9735_1_G,e05ee63a660ad43b009d644dc000386cc46d9735,1,G,A,True,False
f3604bfe094d7c93f2dce5f9dc12d0728b6caf2f_1_E,f3604bfe094d7c93f2dce5f9dc12d0728b6caf2f,1,E,A,True,False
d870269fe7658bbfeca2882bd7b683e7a463eb60_2_E,d870269fe7658bbfeca2882bd7b683e7a463eb60,2,E,A,True,False
51af870a5db035007d07c3efc72b4fbc00ee8ca5_4_B,51af870a5db035007d07c3efc72b4fbc00ee8ca5,4,B,A,True,False
3943aa0168f358d79b26693fd9816c9ff53f84b4_0_F,3943aa0168f358d79b26693fd9816c9ff53f84b4,0,F,A,True,False
5059d6e39f80402c73fefdc1c0883290a912af25_0_I,5059d6e39f80402c73fefdc1c0883290a912af25,0,I,A,True,False
806fa4e7a7bc648ce3d58d1bb904806b067c46f1_4_A,806fa4e7a7bc648ce3d58d1bb904806b067c46f1,4,A,A,True,False
27b7708a8dcfac84535606470324183a4d0dede9_4_F,27b7708a8dcfac84535606470324183a4d0dede9,4,F,A,True,False
827d5d795b9bb6be005095980a3cff60c436000f_3_D,827d5d795b9bb6be005095980a3cff60c436000f,3,D,A,True,False
04a862a8b61c2d43ee57a191ef7d37827b6554cb_2_G,04a862a8b61c2d43ee57a191ef7d37827b6554cb,2,G,A,True,False
2f104e17939dc66899e9b13986cbed1fad7387d8_3_J,2f104e17939dc66899e9b13986cbed1fad7387d8,3,J,A,True,False
q07540_q03020_4_A,q07540_q03020,4,A,A,True,False
8eafbac0f67362192729e8d54cf058707c1aac27_1_I,8eafbac0f67362192729e8d54cf058707c1aac27,1,I,A,True,False
7ffbb0cb748b0eab9e01c0e5f0793cbba3e34354_2_E,7ffbb0cb748b0eab9e01c0e5f0793cbba3e34354,2,E,A,True,False
87400d4d7eed07f4141f5bc19cb620bcd54bd5e8_3_H,87400d4d7eed07f4141f5bc19cb620bcd54bd5e8,3,H,A,True,False
e63961cc5d73a2cdb3c30e258052386e761c6efd_4_H,e63961cc5d73a2cdb3c30e258052386e761c6efd,4,H,A,True,False
3a4ef25588425c3156315e6f1f548f8ed3ed5078_2_F,3a4ef25588425c3156315e6f1f548f8ed3ed5078,2,F,A,True,False
2d92fe29503acd39a710c274c84e5e1bfba510bb_2_B,2d92fe29503acd39a710c274c84e5e1bfba510bb,2,B,A,True,False
73edff0d391f722ac9cce99f686bb43a679e1730_3_E,73edff0d391f722ac9cce99f686bb43a679e1730,3,E,A,True,False
d7081a368ff8c4a675627f6f1acfe52485057e2a_1_A,d7081a368ff8c4a675627f6f1acfe52485057e2a,1,A,A,True,False
47fda26287741aeeba73b27d3113d7f46fe0e573_0_D,47fda26287741aeeba73b27d3113d7f46fe0e573,0,D,A,True,False
1b7f30a6621a38bf4c9b8723a59eb1f108cfff5f_0_D,1b7f30a6621a38bf4c9b8723a59eb1f108cfff5f,0,D,A,True,False
c9aa0752e268c737eb61b3888cb62aa025232534_3_F,c9aa0752e268c737eb61b3888cb62aa025232534,3,F,A,True,False
74925ca2a7e4669bdc33f67170df4683bbff6567_4_F,74925ca2a7e4669bdc33f67170df4683bbff6567,4,F,A,True,False
7306c94e58b82300a98c49c11ad54404f4a059b1_2_D,7306c94e58b82300a98c49c11ad54404f4a059b1,2,D,A,True,False
01b0463e137f9f9bfceefbd095745347ed26396f_0_G,01b0463e137f9f9bfceefbd095745347ed26396f,0,G,A,True,False
7c02c291e8038f409b42fea79c2c44510e0eea93_2_B,7c02c291e8038f409b42fea79c2c44510e0eea93,2,B,A,True,False
b2ad1b2898df07451914ff214f3c659b2e6c35dc_4_C,b2ad1b2898df07451914ff214f3c659b2e6c35dc,4,C,A,True,False
9e6eeca0cf4ac31efea8b48a48cb3c32425ffcad_0_G,9e6eeca0cf4ac31efea8b48a48cb3c32425ffcad,0,G,A,True,False
81060cae978a81caa0fc4753ad7a1a1d7bc2d03a_2_G,81060cae978a81caa0fc4753ad7a1a1d7bc2d03a,2,G,A,True,False
95deb72e3e4bfbd5dcca2b1c10d1fe21001a2ff2_3_M,95deb72e3e4bfbd5dcca2b1c10d1fe21001a2ff2,3,M,A,True,False
12b02e3d70edd6a51be0b5ed10a9f488046d781f_0_K,12b02e3d70edd6a51be0b5ed10a9f488046d781f,0,K,A,True,False
b556be4b135c82d0e30f429543e635dd7bb40716_3_G,b556be4b135c82d0e30f429543e635dd7bb40716,3,G,A,True,False
98ae1ae7fd5f3408e329de5fc74ab1b3a1da4941_4_A,98ae1ae7fd5f3408e329de5fc74ab1b3a1da4941,4,A,A,True,False
06dda1945d398fbf6adb886578bb02be81c6222d_2_A,06dda1945d398fbf6adb886578bb02be81c6222d,2,A,A,True,False
92d6da5f32f303c63974a6a7a090d82a19e278e6_2_A,92d6da5f32f303c63974a6a7a090d82a19e278e6,2,A,A,True,False
f17a6f8c33b2e2a352c5f282bf0031ac451cf529_0_A,f17a6f8c33b2e2a352c5f282bf0031ac451cf529,0,A,A,True,False
448363a8f00e1b1bc7aba035638264153a85cb33_1_D,448363a8f00e1b1bc7aba035638264153a85cb33,1,D,A,True,False
01bd593a51cd5d18c02662ca834a575856ae35c3_2_B,01bd593a51cd5d18c02662ca834a575856ae35c3,2,B,A,True,False
5d6e304178127808845f9f3b0064ab2ee2787cd2_3_J,5d6e304178127808845f9f3b0064ab2ee2787cd2,3,J,A,True,False
412414bb4ba153c8e8590fc5a7dc1430c9143cd9_4_H,412414bb4ba153c8e8590fc5a7dc1430c9143cd9,4,H,A,True,False
8ead442b695bec1dc5c97962b7578f1a7baf2502_3_A,8ead442b695bec1dc5c97962b7578f1a7baf2502,3,A,A,True,False
c4c958e09005a26fd56124d1f5929c1b49f4dc20_1_F,c4c958e09005a26fd56124d1f5929c1b49f4dc20,1,F,A,True,False
7388c2b10df15293d935109a6830c2c13af9b241_1_E,7388c2b10df15293d935109a6830c2c13af9b241,1,E,A,True,False
fee8a230b0ccf08ce07e076b040c889dd5f7cdba_2_A,fee8a230b0ccf08ce07e076b040c889dd5f7cdba,2,A,A,True,False
873ad48c80ce51b918091d0d0994437949fb356f_4_H,873ad48c80ce51b918091d0d0994437949fb356f,4,H,A,True,False
0516d9254cc2995941cd6bfeb407e90aa1125b07_4_A,0516d9254cc2995941cd6bfeb407e90aa1125b07,4,A,A,True,False
918e48c661cb99d622fa332abb0cc4528901f6cb_0_F,918e48c661cb99d622fa332abb0cc4528901f6cb,0,F,A,True,False
42fb91fa752147a6ce2956936dec35ce647b7fcf_3_R,42fb91fa752147a6ce2956936dec35ce647b7fcf,3,R,A,True,False
74a5bef073ce5de1b3e8c5405ab57fbcf31e9f29_3_E,74a5bef073ce5de1b3e8c5405ab57fbcf31e9f29,3,E,A,True,False
bbb370ebac56459ebbf02d6eb7f0168e1f422c38_3_H,bbb370ebac56459ebbf02d6eb7f0168e1f422c38,3,H,A,True,False
c8179610347641aecf17e21b3ba4d6107ff9ea6b_2_I,c8179610347641aecf17e21b3ba4d6107ff9ea6b,2,I,A,True,False
09d59197b8d5ed56cd2458321175e3994e6f68fd_0_I,09d59197b8d5ed56cd2458321175e3994e6f68fd,0,I,A,True,False
97256e3fea5283ad3fc1670bb4ca24606f92d228_4_E,97256e3fea5283ad3fc1670bb4ca24606f92d228,4,E,A,True,False
51aadc8490cd4ddb3c348d16b88e5a6e5f500dcc_2_H,51aadc8490cd4ddb3c348d16b88e5a6e5f500dcc,2,H,A,True,False
bd938b91149df31ab3a50253eb4a6561348ba163_2_G,bd938b91149df31ab3a50253eb4a6561348ba163,2,G,A,True,False
429818377dba8307e4f14a83ccddf11a27d159b4_0_J,429818377dba8307e4f14a83ccddf11a27d159b4,0,J,A,True,False
9c7baed5a0fade3c3847ab3d14bfe6df739d749c_2_D,9c7baed5a0fade3c3847ab3d14bfe6df739d749c,2,D,A,True,False
36669d618e029be1453f488b53485e7ccb97dabb_1_I,36669d618e029be1453f488b53485e7ccb97dabb,1,I,A,True,False
9da7dbd3c944db0b18b95764ca94899c36649500_3_A,9da7dbd3c944db0b18b95764ca94899c36649500,3,A,A,True,False
f6f201e7e5b988d28949da1e32916c2a0ffbbe96_3_J,f6f201e7e5b988d28949da1e32916c2a0ffbbe96,3,J,A,True,False
d59b8b5bd26ad1eb87a54eee0575e097bf14c82a_2_I,d59b8b5bd26ad1eb87a54eee0575e097bf14c82a,2,I,A,True,False
8e7cece8d4d9114899f2860096d5e089c318c20c_3_C,8e7cece8d4d9114899f2860096d5e089c318c20c,3,C,A,True,False
f9cebe9b0e42a955f947a197e035239b21fcf6cb_2_J,f9cebe9b0e42a955f947a197e035239b21fcf6cb,2,J,A,True,False
cb6a79a291f529c387511abe7b58cdfad190d328_3_A,cb6a79a291f529c387511abe7b58cdfad190d328,3,A,A,True,False
15f9bfba8408f721d045e00579de9ac944895ea5_3_A,15f9bfba8408f721d045e00579de9ac944895ea5,3,A,A,True,False
9ba1d6dd6f835749709c4ae1ef2d82de4f8bfb11_1_B,9ba1d6dd6f835749709c4ae1ef2d82de4f8bfb11,1,B,A,True,False
68dae9c6c87590c7383b219bcbd79e02b4565b5b_1_J,68dae9c6c87590c7383b219bcbd79e02b4565b5b,1,J,A,True,False
924a46e8463a13d8ba3e1e60719ba55a5a462c54_2_F,924a46e8463a13d8ba3e1e60719ba55a5a462c54,2,F,A,True,False
a9899426d519fca9d74f1df228ab4a1d782061c2_1_A,a9899426d519fca9d74f1df228ab4a1d782061c2,1,A,A,True,False
8c4696c13e556045ce8f0508667fdadf8924f779_2_C,8c4696c13e556045ce8f0508667fdadf8924f779,2,C,A,True,False
614b7c8144f70d605bda4850e44100a948951c26_0_E,614b7c8144f70d605bda4850e44100a948951c26,0,E,A,True,False
db22e80e62d8e5764bde266f54fa495325709f6c_2_I,db22e80e62d8e5764bde266f54fa495325709f6c,2,I,A,True,False
729056269f38b0bdf66f8bc55f36993ba697e9ef_0_I,729056269f38b0bdf66f8bc55f36993ba697e9ef,0,I,A,True,False
d1978a9f8357ac1891ab4eb07bd69119c16032a6_1_A,d1978a9f8357ac1891ab4eb07bd69119c16032a6,1,A,A,True,False
e9431cd668392020afa7cc32a5ffede742f03a72_0_M,e9431cd668392020afa7cc32a5ffede742f03a72,0,M,A,True,False
8c0811ef66f79da2c3c3d2557216b9b7910f017d_2_H,8c0811ef66f79da2c3c3d2557216b9b7910f017d,2,H,A,True,False
p19735_q12417_1_A,p19735_q12417,1,A,A,True,False
3b291cad3e79db82361398a740c2bdff66a8f2b9_0_D,3b291cad3e79db82361398a740c2bdff66a8f2b9,0,D,A,True,False
0367819e668284467f932c9777f59e73395a1198_2_J,0367819e668284467f932c9777f59e73395a1198,2,J,A,True,False
5b412d97d183d525b163ac1302e8a5b78ccaf8a0_2_B,5b412d97d183d525b163ac1302e8a5b78ccaf8a0,2,B,A,True,False
4c66bd498494ca9032facaf1fbfd2109a20d0fb7_2_G,4c66bd498494ca9032facaf1fbfd2109a20d0fb7,2,G,A,True,False
15c8738726f10dc84dba44b3f49cd4d4d4bb59a8_0_E,15c8738726f10dc84dba44b3f49cd4d4d4bb59a8,0,E,A,True,False
91f2f09c21e59eef561a687996b30b5e55ffa186_0_I,91f2f09c21e59eef561a687996b30b5e55ffa186,0,I,A,True,False
33e1d22509fd8c5dbd0582a8200c33d0cbc6985b_4_D,33e1d22509fd8c5dbd0582a8200c33d0cbc6985b,4,D,A,True,False
f1489d7d185c66321eb34eff0d7d6167b26cf625_1_G,f1489d7d185c66321eb34eff0d7d6167b26cf625,1,G,A,True,False
df146229f66cc127b51632b39dc4fbf0c647f82f_3_I,df146229f66cc127b51632b39dc4fbf0c647f82f,3,I,A,True,False
p46959_q04533_1_B,p46959_q04533,1,B,A,True,False
42a23c07378cd4a201bd844362dd61b26cbc5e97_0_J,42a23c07378cd4a201bd844362dd61b26cbc5e97,0,J,A,True,False
601ff448b85846943780b61e341495a52ced398e_3_E,601ff448b85846943780b61e341495a52ced398e,3,E,A,True,False
10dbfbc54e13cef7d35b44fabf9d52e9ac0829af_2_A,10dbfbc54e13cef7d35b44fabf9d52e9ac0829af,2,A,A,True,False
39f8d208808baf0fcff1760beb7d3f700e8f6823_0_I,39f8d208808baf0fcff1760beb7d3f700e8f6823,0,I,A,True,False
p19955_p53114_1_B,p19955_p53114,1,B,A,True,False
f1c44b05d9f617d3cb30b14c6f9390c7f5123860_3_I,f1c44b05d9f617d3cb30b14c6f9390c7f5123860,3,I,A,True,False
49c0b0a82c5a50d8130f4181951171b16987cf85_4_C,49c0b0a82c5a50d8130f4181951171b16987cf85,4,C,A,True,False
cb05d96e7e98c783e28d2c0b711fbe1f5a07b2b2_0_F,cb05d96e7e98c783e28d2c0b711fbe1f5a07b2b2,0,F,A,True,False
dd03a7eec22419065742d92333fffe712064e529_4_A,dd03a7eec22419065742d92333fffe712064e529,4,A,A,True,False
2c6e41a4922d57f36793284043ef85befb5faab0_3_A,2c6e41a4922d57f36793284043ef85befb5faab0,3,A,A,True,False
bfb5e7c863529b8dd7488245c33576e874ea3691_2_D,bfb5e7c863529b8dd7488245c33576e874ea3691,2,D,A,True,False
2498bb0ae412e5714af4312043a0d5c20080671f_2_A,2498bb0ae412e5714af4312043a0d5c20080671f,2,A,A,True,False
e07bb11a66afe394f9f24b045bdddcb071aee513_2_H,e07bb11a66afe394f9f24b045bdddcb071aee513,2,H,A,True,False
ad82859479dd7470dfc521072e1a6655404f87b9_1_D,ad82859479dd7470dfc521072e1a6655404f87b9,1,D,A,True,False
846f8b5d0579e5bd6580271ea91fdcd2ffceb3d4_1_I,846f8b5d0579e5bd6580271ea91fdcd2ffceb3d4,1,I,A,True,False
b9f3227e2da410d68878e94c3f2e83bf1e3e45fc_0_C,b9f3227e2da410d68878e94c3f2e83bf1e3e45fc,0,C,A,True,False
db5a9abb5fa66b588e786d578dd52c599a75401c_2_L,db5a9abb5fa66b588e786d578dd52c599a75401c,2,L,A,True,False
ec506a1dc66db2e321d5a23b375785182ba799da_3_J,ec506a1dc66db2e321d5a23b375785182ba799da,3,J,A,True,False
cc6eaf294a79cfe4b08823370a9ddff1052358f3_3_A,cc6eaf294a79cfe4b08823370a9ddff1052358f3,3,A,A,True,False
f3357fa365f6f9036d88c9918cc1289f58c6c0d2_2_F,f3357fa365f6f9036d88c9918cc1289f58c6c0d2,2,F,A,True,False
aa717a63bd4858cc53fa9baf7c94473c856da94d_1_N,aa717a63bd4858cc53fa9baf7c94473c856da94d,1,N,A,True,False
a395677f5292945988484cff8e535199c4dfd392_3_G,a395677f5292945988484cff8e535199c4dfd392,3,G,A,True,False
248fa19584a3080bb9bfa9050779684d72acbf75_2_A,248fa19584a3080bb9bfa9050779684d72acbf75,2,A,A,True,False
6338d35582a164b55aaf0a8b2fbcb152ee82dd81_3_K,6338d35582a164b55aaf0a8b2fbcb152ee82dd81,3,K,A,True,False
7151e3953117e0d8a68dfdf23bf0da36afdc2a5c_3_G,7151e3953117e0d8a68dfdf23bf0da36afdc2a5c,3,G,A,True,False
f440c4039207039ff1173cea2f919c7cc74d97bb_4_H,f440c4039207039ff1173cea2f919c7cc74d97bb,4,H,A,True,False
f0cda51bee57163a3c7f5d03a8d84e5b4890de8a_4_F,f0cda51bee57163a3c7f5d03a8d84e5b4890de8a,4,F,A,True,False
e1d27d3b012737418009a0bc847e37e923d158bb_2_L,e1d27d3b012737418009a0bc847e37e923d158bb,2,L,A,True,False
8b40ca3290b0115faf6a3b0f5b066930b883026e_1_E,8b40ca3290b0115faf6a3b0f5b066930b883026e,1,E,A,True,False
b246574e7261de53c65688c4548fbd244b0b03d6_4_I,b246574e7261de53c65688c4548fbd244b0b03d6,4,I,A,True,False
