input_name,sample,chain_id,fc_key
8f653d1f400127e69253718c706784dc50b13b16,2,E,8f653d1f400127e69253718c706784dc50b13b16_2_E
e7745655c2462954dfacccad4545c8dc684e7935,4,D,e7745655c2462954dfacccad4545c8dc684e7935_4_D
01031f4860536675ea26d6fd655de063e10d9ea6,4,J,01031f4860536675ea26d6fd655de063e10d9ea6_4_J
q2v2p4_q2v2p4,0,B,q2v2p4_q2v2p4_0_B
ffb953831f5216d0e0d2360553da31a6a9dd7fc5,4,B,ffb953831f5216d0e0d2360553da31a6a9dd7fc5_4_B
509397722e5ac59746b55ce056ec22062f26e388,2,F,509397722e5ac59746b55ce056ec22062f26e388_2_F
66f2fd5913d2e622e983aa3cde8b8e5862c08a2d,4,F,66f2fd5913d2e622e983aa3cde8b8e5862c08a2d_4_F
4d8af1e39ce0684647ca22e6ba271f6f2b6fc3f8,1,C,4d8af1e39ce0684647ca22e6ba271f6f2b6fc3f8_1_C
e693eb6116b8b52fd1822859a37f4b70fea34bdc,0,G,e693eb6116b8b52fd1822859a37f4b70fea34bdc_0_G
2976e5f84c288809ae6ff968387a11e8d69ef62f,1,J,2976e5f84c288809ae6ff968387a11e8d69ef62f_1_J
902e6b904f29f58ca80de7acdd80ec5a958452c8,4,J,902e6b904f29f58ca80de7acdd80ec5a958452c8_4_J
edb07720d3fe688e8df7732800f3aedb18534ab3,2,H,edb07720d3fe688e8df7732800f3aedb18534ab3_2_H
f36267f33b2a6ea53bd3474397aaa41c80b69cf0,2,A,f36267f33b2a6ea53bd3474397aaa41c80b69cf0_2_A
9574ac8ee5727c6e9a6fc4be7c2fecad1e8c76c3,0,B,9574ac8ee5727c6e9a6fc4be7c2fecad1e8c76c3_0_B
92c286baf3e9f18b3330c7ff0abb91ec2905256e,2,L,92c286baf3e9f18b3330c7ff0abb91ec2905256e_2_L
168bb5e4e5c6a89186c4240cd6102a984c23a05f,2,H,168bb5e4e5c6a89186c4240cd6102a984c23a05f_2_H
8a6cc1ff689fe01ad1765fffed72402c68111051,0,G,8a6cc1ff689fe01ad1765fffed72402c68111051_0_G
663dd2b9a710bb7299c83bea07f380286371d3e9,2,G,663dd2b9a710bb7299c83bea07f380286371d3e9_2_G
d2ee0b57eb15bdd6f6959611f83d6c57d3ee2a99,0,B,d2ee0b57eb15bdd6f6959611f83d6c57d3ee2a99_0_B
cdf3e076f2adb58bb60318ade1baa87817b63622,2,I,cdf3e076f2adb58bb60318ade1baa87817b63622_2_I
c6b10dc89bc9a9d585328036b72b66a91cf8c944,4,F,c6b10dc89bc9a9d585328036b72b66a91cf8c944_4_F
a413c3c41d57f6ec2fb6e2979d27590e203ddfd7,1,E,a413c3c41d57f6ec2fb6e2979d27590e203ddfd7_1_E
04001ae72d78547c956f9435c3c0fc2dd36ea18c,0,F,04001ae72d78547c956f9435c3c0fc2dd36ea18c_0_F
5e2bf6bef3c0dfc00ff1cb85e546d25e56ca26c8,1,B,5e2bf6bef3c0dfc00ff1cb85e546d25e56ca26c8_1_B
b545b591beeb3199e9c57864fe2497fac8233c65,1,J,b545b591beeb3199e9c57864fe2497fac8233c65_1_J
c4244ae1e2c65da3f5a7ca719555263108f01152,0,A,c4244ae1e2c65da3f5a7ca719555263108f01152_0_A
453a7fa88b29bfb7f49c2e2763e9944b4c1363ca,0,G,453a7fa88b29bfb7f49c2e2763e9944b4c1363ca_0_G
5890301061cb0a8922bebc67aa43d88c976161da,3,E,5890301061cb0a8922bebc67aa43d88c976161da_3_E
42e5d33b6c55707900f9822c0def884b655ce53c,2,C,42e5d33b6c55707900f9822c0def884b655ce53c_2_C
ce618b2813f48168f221345fc543c59df8a32853,4,H,ce618b2813f48168f221345fc543c59df8a32853_4_H
c39122dc47311a5468b5ec9646924a2bb4fc1ec0,1,E,c39122dc47311a5468b5ec9646924a2bb4fc1ec0_1_E
e6b2b20afd4a009e93b4983ff1a6a30c00daed22,4,B,e6b2b20afd4a009e93b4983ff1a6a30c00daed22_4_B
5062ab8fde159cd45f643c327913998f13cf25ec,1,E,5062ab8fde159cd45f643c327913998f13cf25ec_1_E
09e81523900455897827e2e75d93a77ae8e3ceed,0,L,09e81523900455897827e2e75d93a77ae8e3ceed_0_L
1c77a7f508b5c4fd9b3b2e44aea4475402d7dd47,4,C,1c77a7f508b5c4fd9b3b2e44aea4475402d7dd47_4_C
6aea5f5d84d66a18bde2648c485f3ecc88fe6c96,3,C,6aea5f5d84d66a18bde2648c485f3ecc88fe6c96_3_C
d6a48eaf37e86a236864d3614b4f1b9e3944186b,2,B,d6a48eaf37e86a236864d3614b4f1b9e3944186b_2_B
d9e565f7ef0322c1ae4a031e935ba0e4556b6ca9,0,I,d9e565f7ef0322c1ae4a031e935ba0e4556b6ca9_0_I
e49b7137245ceb160b19922d9b449967929be427,1,B,e49b7137245ceb160b19922d9b449967929be427_1_B
d68dc44426c733ab9548a2ae3434e66a522e93b7,0,D,d68dc44426c733ab9548a2ae3434e66a522e93b7_0_D
409956b603657cd81c5a59454cfb1b393b70ee39,4,G,409956b603657cd81c5a59454cfb1b393b70ee39_4_G
3f8fd05ef17782b48cd8d1e2f8a6a2c164cdd36f,2,H,3f8fd05ef17782b48cd8d1e2f8a6a2c164cdd36f_2_H
2050c37ec39279d7d53033fab7a80e6f6a448949,0,H,2050c37ec39279d7d53033fab7a80e6f6a448949_0_H
09d9f5a12c6bf1aba390143740d78b0f968db481,3,D,09d9f5a12c6bf1aba390143740d78b0f968db481_3_D
c85421534ddee33527c9109a3fe5959f7d5c9f7e,3,A,c85421534ddee33527c9109a3fe5959f7d5c9f7e_3_A
q04062_p38737,3,A,q04062_p38737_3_A
e8438ad906a3884963555eb9effb91c3145055ab,2,D,e8438ad906a3884963555eb9effb91c3145055ab_2_D
19dbf64266b62dfd877584588377239e7776082a,2,D,19dbf64266b62dfd877584588377239e7776082a_2_D
f696df9accb15421f9fa0342c0789630fa55d569,1,A,f696df9accb15421f9fa0342c0789630fa55d569_1_A
04dad537eaf34472ad2fbd237ac587b9cdbf4fb0,4,L,04dad537eaf34472ad2fbd237ac587b9cdbf4fb0_4_L
88c7a0b2dbb6099f79b06d84d47b889c98598db0,1,I,88c7a0b2dbb6099f79b06d84d47b889c98598db0_1_I
10d4118baca4b9eb911eaab948fe17d295defcb3,0,A,10d4118baca4b9eb911eaab948fe17d295defcb3_0_A
6c64295f6304f913f769dd8e9ffb12c182d74f19,4,D,6c64295f6304f913f769dd8e9ffb12c182d74f19_4_D
6fd69f2baf7ed7cbed102a1af8b240e6ee00a100,0,K,6fd69f2baf7ed7cbed102a1af8b240e6ee00a100_0_K
bdb432fa8545c63022ce078808058a53ee625685,2,B,bdb432fa8545c63022ce078808058a53ee625685_2_B
96a7fbe1ec445f088adadaae54c3e6ee331fb657,2,I,96a7fbe1ec445f088adadaae54c3e6ee331fb657_2_I
c2d06f7a8ac40cc9da700554ab16147e5969007b,2,H,c2d06f7a8ac40cc9da700554ab16147e5969007b_2_H
26788e27629469e09c3ddc61bb5928f717d9ca88,2,B,26788e27629469e09c3ddc61bb5928f717d9ca88_2_B
3bfd830b82ca4506763f503f5b9b7f16ea423c66,1,F,3bfd830b82ca4506763f503f5b9b7f16ea423c66_1_F
e477023b2f955d4bffc2d62ff30773d1d0e3ed5a,2,B,e477023b2f955d4bffc2d62ff30773d1d0e3ed5a_2_B
1accb36025ba8b385b3d783121320ba57e39f58c,4,H,1accb36025ba8b385b3d783121320ba57e39f58c_4_H
11070d8a027d1ad638d3dd64aac483e9dd3c7818,4,I,11070d8a027d1ad638d3dd64aac483e9dd3c7818_4_I
4c0011931982fa6244df34bea7f262075bfe85aa,1,F,4c0011931982fa6244df34bea7f262075bfe85aa_1_F
5953b7ea350770f64829e16da82800366c068816,2,G,5953b7ea350770f64829e16da82800366c068816_2_G
b89f74eded9b372ff4ebc5a3d7247b0698f1e9eb,0,B,b89f74eded9b372ff4ebc5a3d7247b0698f1e9eb_0_B
4797ccd225e145ee6180644c855fdd85bd02d967,4,A,4797ccd225e145ee6180644c855fdd85bd02d967_4_A
fe55148ac509f5dd1edce016167634309a049476,2,J,fe55148ac509f5dd1edce016167634309a049476_2_J
445508c2541aaf8fd45d39d3585fce085a5e5e5b,1,E,445508c2541aaf8fd45d39d3585fce085a5e5e5b_1_E
5ac399bbbdd7ddc8c8df07f61dcbbeb150438d46,1,C,5ac399bbbdd7ddc8c8df07f61dcbbeb150438d46_1_C
3090796f5b35a64d4719aaaf83b5d3a7424dea2b,0,C,3090796f5b35a64d4719aaaf83b5d3a7424dea2b_0_C
26c1399aa99c9afea450fe51970932e9e2c77239,2,B,26c1399aa99c9afea450fe51970932e9e2c77239_2_B
a34ceb2732e7ef0c47ac2393929ee21814c321fb,1,E,a34ceb2732e7ef0c47ac2393929ee21814c321fb_1_E
ac6dfd07a4882e5760e89215a66e8e54c291b274,3,B,ac6dfd07a4882e5760e89215a66e8e54c291b274_3_B
9060779233cb0790a6b70ab8c57ade9d1d566355,2,N,9060779233cb0790a6b70ab8c57ade9d1d566355_2_N
323c38e1f7e9cdf88345f19515ca68496db2409d,2,D,323c38e1f7e9cdf88345f19515ca68496db2409d_2_D
26955345cab87970b322b1609f6b1c868a81803c,3,B,26955345cab87970b322b1609f6b1c868a81803c_3_B
6826f76a7db2ea811a9eb7c1d5127e4d00032165,3,L,6826f76a7db2ea811a9eb7c1d5127e4d00032165_3_L
a86ef0f781d2f43000d48e5d871cdf5fb6d1e1e4,2,B,a86ef0f781d2f43000d48e5d871cdf5fb6d1e1e4_2_B
d6fb9cc73b561b502fe2d0ec1cd49a2f94276e86,2,E,d6fb9cc73b561b502fe2d0ec1cd49a2f94276e86_2_E
c526567c7eaa2357c6cbb0c32218b6c7db605e3c,1,A,c526567c7eaa2357c6cbb0c32218b6c7db605e3c_1_A
86bce2173359a333f8788db6a68b325d5c28379c,2,A,86bce2173359a333f8788db6a68b325d5c28379c_2_A
cf7f24bd7d7344e3d51f0790a5c5de3d3b325910,3,H,cf7f24bd7d7344e3d51f0790a5c5de3d3b325910_3_H
7a077509eab6203577b8439128a1b87e2d225c6b,1,H,7a077509eab6203577b8439128a1b87e2d225c6b_1_H
5986700bc6bad2ceeb3b1f51fca6d3e9d6ee8916,3,E,5986700bc6bad2ceeb3b1f51fca6d3e9d6ee8916_3_E
065dcf71f092d1d9531897b650f288acce897b5e,3,N,065dcf71f092d1d9531897b650f288acce897b5e_3_N
5e1e367dcfbaf9619c4ae53e86bc8d18557e43bd,0,C,5e1e367dcfbaf9619c4ae53e86bc8d18557e43bd_0_C
905a61649914833c720fe3e948f3fed9d0fb929a,2,J,905a61649914833c720fe3e948f3fed9d0fb929a_2_J
c45b9194a735aa21b14f89fc049519b443964aaa,4,C,c45b9194a735aa21b14f89fc049519b443964aaa_4_C
3c69d8ea86be949b2cd6adf9e8df426ccc5ade9f,2,B,3c69d8ea86be949b2cd6adf9e8df426ccc5ade9f_2_B
abbdcd94ce63d54432521c7b9f8a497944552e49,3,C,abbdcd94ce63d54432521c7b9f8a497944552e49_3_C
37705b271f54837303f1442dfef76524f01b1641,4,J,37705b271f54837303f1442dfef76524f01b1641_4_J
893477e6b5f2eae71b5fa8e220072f2e1db979f3,1,A,893477e6b5f2eae71b5fa8e220072f2e1db979f3_1_A
bb85c3102d81cfe956608fe64beabadd1504c7f0,1,F,bb85c3102d81cfe956608fe64beabadd1504c7f0_1_F
552eee7fe0b86dd479c46007c6e0ef846c4778cb,0,H,552eee7fe0b86dd479c46007c6e0ef846c4778cb_0_H
c3b23d87a476af52c67e214a35f6cb7ef33840e7,3,I,c3b23d87a476af52c67e214a35f6cb7ef33840e7_3_I
c5843519835a4eb4f51cb6276aabcc116cb835b7,2,G,c5843519835a4eb4f51cb6276aabcc116cb835b7_2_G
25a1c77b83dc890acaf00c123dd95a0fc0589772,2,G,25a1c77b83dc890acaf00c123dd95a0fc0589772_2_G
31ff7462964a5bc38d07035a6bc1e2f16d00e3fd,4,L,31ff7462964a5bc38d07035a6bc1e2f16d00e3fd_4_L
2dc9a54b5eda9ca4dddceb1a99ffd5b3043aa36e,2,A,2dc9a54b5eda9ca4dddceb1a99ffd5b3043aa36e_2_A
ceaa3808e42e6f03cf0e5c1831357a8265fc2d7a,0,E,ceaa3808e42e6f03cf0e5c1831357a8265fc2d7a_0_E
988e8c7bd6dd507c53db751e93aaf0925679955c,1,G,988e8c7bd6dd507c53db751e93aaf0925679955c_1_G
f5c46a759404a5b8eb713909a88ca4c40775236c,1,G,f5c46a759404a5b8eb713909a88ca4c40775236c_1_G
3f8dddcd9ceda417bf30b938afe1dd79614e7969,0,I,3f8dddcd9ceda417bf30b938afe1dd79614e7969_0_I
7192e55d7b438043fe3759c41a753b7bcd3b44bd,1,D,7192e55d7b438043fe3759c41a753b7bcd3b44bd_1_D
3419537ea6faab2d88a526248cb749dca43c67be,1,F,3419537ea6faab2d88a526248cb749dca43c67be_1_F
c627d9cc0eaff7eac25e501bbea8fceed45bb760,4,F,c627d9cc0eaff7eac25e501bbea8fceed45bb760_4_F
a8e360915b2988656c67d9a162e9a8600bfb9e42,0,D,a8e360915b2988656c67d9a162e9a8600bfb9e42_0_D
a95ed32e02578995e7153ae645a21c18f3fb4a78,1,I,a95ed32e02578995e7153ae645a21c18f3fb4a78_1_I
709544eaeec0b7482e58372cc3e38b8217323452,2,C,709544eaeec0b7482e58372cc3e38b8217323452_2_C
406617b93ecfe563ff5e28c5a4b6fce06f9e16be,2,B,406617b93ecfe563ff5e28c5a4b6fce06f9e16be_2_B
8b4286b2f18c186981b8bf39308b424e38ec0ee8,3,E,8b4286b2f18c186981b8bf39308b424e38ec0ee8_3_E
ce5fd7d49d448bcb3cbea2e76d9d6c2bce215706,3,E,ce5fd7d49d448bcb3cbea2e76d9d6c2bce215706_3_E
f3b44534ccb7297a2d6b2b63aab1d3dfaa5f747a,4,O,f3b44534ccb7297a2d6b2b63aab1d3dfaa5f747a_4_O
e30bc84da815f3204cce73e120d069e13d3ffce9,3,K,e30bc84da815f3204cce73e120d069e13d3ffce9_3_K
5a8490fded888ddc685596dc38fb898c47ecb0ab,3,L,5a8490fded888ddc685596dc38fb898c47ecb0ab_3_L
d1d5104535a82a068abab8bee25b3e6e0739136d,4,D,d1d5104535a82a068abab8bee25b3e6e0739136d_4_D
47c76acbc77f068c6178d7a5c6ac81ae3d716457,1,I,47c76acbc77f068c6178d7a5c6ac81ae3d716457_1_I
566ae9b646045f55d307bb7ba93fef68e7004e16,2,L,566ae9b646045f55d307bb7ba93fef68e7004e16_2_L
34dab99682dde9d0e095e1c25d17488fad8286a4,3,I,34dab99682dde9d0e095e1c25d17488fad8286a4_3_I
6529a55bbc14438e36bfbc0c9eede05838d7721a,1,G,6529a55bbc14438e36bfbc0c9eede05838d7721a_1_G
26fe4e8305cde9d65db936aeebd4a2603f2a5f43,3,C,26fe4e8305cde9d65db936aeebd4a2603f2a5f43_3_C
5caa7c4c2fd54c3d6b1392192da73a0d8c1641bb,4,H,5caa7c4c2fd54c3d6b1392192da73a0d8c1641bb_4_H
ccbfb3858ca0ccb55ee215419da735712ad2cf93,0,A,ccbfb3858ca0ccb55ee215419da735712ad2cf93_0_A
d899593c39690d0093b3b9d76c71c56344b685f2,4,B,d899593c39690d0093b3b9d76c71c56344b685f2_4_B
3ab989649aea2d1159db29357f9df3fe40954d26,2,B,3ab989649aea2d1159db29357f9df3fe40954d26_2_B
74dbc3fd1cb6fe63364e7bcb67046f552a189e7b,3,A,74dbc3fd1cb6fe63364e7bcb67046f552a189e7b_3_A
f38d361e4d002f4bf7898746bfe5374e6fc98f6d,3,J,f38d361e4d002f4bf7898746bfe5374e6fc98f6d_3_J
0102f1a1eb81cf1c1e335cf1f05cd452a707237d,2,G,0102f1a1eb81cf1c1e335cf1f05cd452a707237d_2_G
4b44c0661a8f6e52281ef5fd57ad6c29c0c8c772,1,G,4b44c0661a8f6e52281ef5fd57ad6c29c0c8c772_1_G
0a5c43533ce3f25414dacae9e4a9f314c002e9d5,2,B,0a5c43533ce3f25414dacae9e4a9f314c002e9d5_2_B
p53278_p53278,4,B,p53278_p53278_4_B
8467d4885d7376c2599129f0ddc8eedc36b11978,2,F,8467d4885d7376c2599129f0ddc8eedc36b11978_2_F
fffc2eba1658a0776e7bc2d57fcde9a852517c51,1,K,fffc2eba1658a0776e7bc2d57fcde9a852517c51_1_K
4356ed8058c8fee4bd5b3a79caeb1fb7df040237,2,A,4356ed8058c8fee4bd5b3a79caeb1fb7df040237_2_A
p33203_p33203,3,A,p33203_p33203_3_A
3c632d1af06f27b3749c572943fab0706e1693af,0,L,3c632d1af06f27b3749c572943fab0706e1693af_0_L
05e568165407d31d6248fb9e032d05ec071f7477,0,G,05e568165407d31d6248fb9e032d05ec071f7477_0_G
7cc0fda5f8d644e0db7e41c701e51b54a5d458ad,3,J,7cc0fda5f8d644e0db7e41c701e51b54a5d458ad_3_J
542af22a7d292ab7951314d7e6aed3e6bd28fec0,4,G,542af22a7d292ab7951314d7e6aed3e6bd28fec0_4_G
80181ec7fc0e56987302682a58d519c423f1484d,0,B,80181ec7fc0e56987302682a58d519c423f1484d_0_B
9adc0d66e80899d8101dae1e5937686463954c62,2,D,9adc0d66e80899d8101dae1e5937686463954c62_2_D
85da6623de6f32a205f8b422888419d3e4bcf311,3,J,85da6623de6f32a205f8b422888419d3e4bcf311_3_J
0e970ec8c6546f6035f3e8f6685def2c6150cf35,2,B,0e970ec8c6546f6035f3e8f6685def2c6150cf35_2_B
0e1d254e5f199554c76dd33a5bd5abeb9f441c14,3,F,0e1d254e5f199554c76dd33a5bd5abeb9f441c14_3_F
p36164_q05789,1,B,p36164_q05789_1_B
p32327_p32327,2,B,p32327_p32327_2_B
ae2b36a7828e29fce198951d53b3f4a44c7a4508,3,E,ae2b36a7828e29fce198951d53b3f4a44c7a4508_3_E
472f9c5250666fca5f8b106e8ec685d8fe3789ba,1,G,472f9c5250666fca5f8b106e8ec685d8fe3789ba_1_G
5d4335672650da0c8603dcfba357d466136ec5a0,1,D,5d4335672650da0c8603dcfba357d466136ec5a0_1_D
2ae35a001f369eb428e95d52cc35cbab4c99a8cd,3,G,2ae35a001f369eb428e95d52cc35cbab4c99a8cd_3_G
5e892c5ddb5b7f71270aa1183eaf059d893a8b6b,4,B,5e892c5ddb5b7f71270aa1183eaf059d893a8b6b_4_B
e06d474e32ad5ae28a51036c9673d09a5090d25e,0,M,e06d474e32ad5ae28a51036c9673d09a5090d25e_0_M
667f854767076deb6573cd3130f927a6e6123621,1,J,667f854767076deb6573cd3130f927a6e6123621_1_J
e6ab4c4ee22e1d9452361c9b6c897963950c1d08,3,G,e6ab4c4ee22e1d9452361c9b6c897963950c1d08_3_G
1d13042223820e16ec84c49860e58326abadf9e5,0,J,1d13042223820e16ec84c49860e58326abadf9e5_0_J
2e3db41669b364ee5384c981b12bf8b52632c726,1,H,2e3db41669b364ee5384c981b12bf8b52632c726_1_H
dd0df79195c1d229185556d592619ba0b1bac9af,3,E,dd0df79195c1d229185556d592619ba0b1bac9af_3_E
0972b71c28075b0c0e21cc355ff188594e359463,1,A,0972b71c28075b0c0e21cc355ff188594e359463_1_A
381efcbe70d566aa190906a80891f58711e0de55,2,I,381efcbe70d566aa190906a80891f58711e0de55_2_I
58e4fbf61b947c428ff2199e038c867e331ac984,1,D,58e4fbf61b947c428ff2199e038c867e331ac984_1_D
d73f774e7487dd6ee377f35b4f6444d3967fa4a7,3,F,d73f774e7487dd6ee377f35b4f6444d3967fa4a7_3_F
9400f8ee4eac52b04c9a593a73042485036c4dc1,2,B,9400f8ee4eac52b04c9a593a73042485036c4dc1_2_B
115720a3de6e8e037e3581ba60861663331ceb81,4,I,115720a3de6e8e037e3581ba60861663331ceb81_4_I
830a1acf7debbe29f3b3e5e6e11a3cf12531dd00,1,K,830a1acf7debbe29f3b3e5e6e11a3cf12531dd00_1_K
3eac9eda9243bcba891a9e9339fdd97280047707,4,C,3eac9eda9243bcba891a9e9339fdd97280047707_4_C
d641d1f8f742258c4a4c9ea569644837a2ee11eb,3,G,d641d1f8f742258c4a4c9ea569644837a2ee11eb_3_G
503044192f6f4755e22065a5fa0228b4a49c4abf,4,B,503044192f6f4755e22065a5fa0228b4a49c4abf_4_B
484c7f0012e742faee3053c5dc55e687c4e0358d,4,H,484c7f0012e742faee3053c5dc55e687c4e0358d_4_H
fea3fb1b9e25f9aed0352bd10e6f777afc9c7419,0,I,fea3fb1b9e25f9aed0352bd10e6f777afc9c7419_0_I
7cadbe9f4371cf5b324bc0ceed8f745c5ce4b31f,2,E,7cadbe9f4371cf5b324bc0ceed8f745c5ce4b31f_2_E
94b9a66dd806891de1654eb2ecb3361f401130bf,0,G,94b9a66dd806891de1654eb2ecb3361f401130bf_0_G
0ace751e2b71b297eeb374acf9b352af216925c7,0,J,0ace751e2b71b297eeb374acf9b352af216925c7_0_J
18306faa489fb39607d1b96f3e41e70291d92947,1,I,18306faa489fb39607d1b96f3e41e70291d92947_1_I
53572f0fa7868b8b5733c62d815056c228be0c0b,2,D,53572f0fa7868b8b5733c62d815056c228be0c0b_2_D
57b0f934b4095e0415774095907de0c6234924d4,4,D,57b0f934b4095e0415774095907de0c6234924d4_4_D
27b51acbb9c29ab0b79a3730ac8066cd0cab7098,3,C,27b51acbb9c29ab0b79a3730ac8066cd0cab7098_3_C
eb38c3bbb4e37aada0f033c58966c6dd1085d28c,1,J,eb38c3bbb4e37aada0f033c58966c6dd1085d28c_1_J
p00942_p43616,1,A,p00942_p43616_1_A
82416aa32ca799179f57d18aa2913f0bfeadbd5d,2,D,82416aa32ca799179f57d18aa2913f0bfeadbd5d_2_D
373dcd9c586adcd34c84efff5b4645f3edf6c210,1,C,373dcd9c586adcd34c84efff5b4645f3edf6c210_1_C
6f9c2ea5940d8370cc0ed58cee531d08666c4977,2,A,6f9c2ea5940d8370cc0ed58cee531d08666c4977_2_A
f3679e9f3af6ca3d7df5c89f52a3063ff9108145,3,J,f3679e9f3af6ca3d7df5c89f52a3063ff9108145_3_J
025d039155dded4b09540db800e9ddd0108bd9c9,3,B,025d039155dded4b09540db800e9ddd0108bd9c9_3_B
ff986c7804d9a32970a83a4eb7627cae3a85ced8,3,I,ff986c7804d9a32970a83a4eb7627cae3a85ced8_3_I
c8a547f70ea95e6c694889d1cd81a8e273b8dd97,3,A,c8a547f70ea95e6c694889d1cd81a8e273b8dd97_3_A
7b28c3b561061f43e2454302632af8983f36ebd3,1,L,7b28c3b561061f43e2454302632af8983f36ebd3_1_L
bc20ef6e04af30ae6569e8631333500542a08dda,2,K,bc20ef6e04af30ae6569e8631333500542a08dda_2_K
7efdd94d9518090059f4a063e691291bccb89e47,4,F,7efdd94d9518090059f4a063e691291bccb89e47_4_F
65dadfdcdae4c4ec85b7fc8350d27f65a4d892b6,0,J,65dadfdcdae4c4ec85b7fc8350d27f65a4d892b6_0_J
b1cfe30387e2167cf468857d533180248dd4604d,1,E,b1cfe30387e2167cf468857d533180248dd4604d_1_E
c4c35f6e492a8a207df3a8b931eca10ed00999bd,1,G,c4c35f6e492a8a207df3a8b931eca10ed00999bd_1_G
cf5a8b100f43616eb84a6f2e84553ae3ffc369f6,0,B,cf5a8b100f43616eb84a6f2e84553ae3ffc369f6_0_B
fdb55fbb036f814a11404e52f638d69043c8f44b,3,E,fdb55fbb036f814a11404e52f638d69043c8f44b_3_E
e7f65c67909f2e8deae58f7d308905da628211d7,1,C,e7f65c67909f2e8deae58f7d308905da628211d7_1_C
eaae65ea067eafa3ed3bb66fd100a165a0b9bc75,3,A,eaae65ea067eafa3ed3bb66fd100a165a0b9bc75_3_A
53f1a0fac67df80640be3dce868cc9879d6aca6c,4,E,53f1a0fac67df80640be3dce868cc9879d6aca6c_4_E
p19880_p48559,1,B,p19880_p48559_1_B
6a61aeec35d7fa9cf0cac65c4795b9b348b29159,2,J,6a61aeec35d7fa9cf0cac65c4795b9b348b29159_2_J
18b310700bf06482f4126b6e36d2abb2f27d8f83,0,E,18b310700bf06482f4126b6e36d2abb2f27d8f83_0_E
e8a0206859b558de8d8d1bfca78561e5eeed4419,2,B,e8a0206859b558de8d8d1bfca78561e5eeed4419_2_B
ebbb93ffc0637bcdd3c8900da87f07922ec0dea3,4,J,ebbb93ffc0637bcdd3c8900da87f07922ec0dea3_4_J
17db02ffcdfae89d907c80a3b47dc85a61093af3,0,F,17db02ffcdfae89d907c80a3b47dc85a61093af3_0_F
c5cfb45dfe292e04891d393dc440710a61ec9870,4,A,c5cfb45dfe292e04891d393dc440710a61ec9870_4_A
81ff7e8984ac64ea15491119d3f1b39a7914d32c,1,D,81ff7e8984ac64ea15491119d3f1b39a7914d32c_1_D
q06678_q01855,1,B,q06678_q01855_1_B
df01fc0ba4c9a10f092275621f38513bafe72025,0,C,df01fc0ba4c9a10f092275621f38513bafe72025_0_C
fd8f38157e909b00bcb002d29230fdd60791418e,4,I,fd8f38157e909b00bcb002d29230fdd60791418e_4_I
p35207_p38628,2,A,p35207_p38628_2_A
d87378d75d3d420e9bbd6799da02bdf982fd89bb,4,E,d87378d75d3d420e9bbd6799da02bdf982fd89bb_4_E
c8ae070269f3890680d0c01696e07b8fb1ce5c8e,3,H,c8ae070269f3890680d0c01696e07b8fb1ce5c8e_3_H
00e1d17925caa13c89d00e307fc1f43f95b1c904,2,J,00e1d17925caa13c89d00e307fc1f43f95b1c904_2_J
9830c17fb0922c8ae19e02be23c803e24a054b8e,1,J,9830c17fb0922c8ae19e02be23c803e24a054b8e_1_J
4795d52a8feabd74ae6b052fcf89dacd4905c125,0,E,4795d52a8feabd74ae6b052fcf89dacd4905c125_0_E
efbe99b407d9f6ce7de0dfc499863467fd09adbe,0,D,efbe99b407d9f6ce7de0dfc499863467fd09adbe_0_D
52117aeb82e17303a0110ada37b0d9436885e5f7,3,B,52117aeb82e17303a0110ada37b0d9436885e5f7_3_B
7d3db280ac9848e4001696728df52771168212ca,4,J,7d3db280ac9848e4001696728df52771168212ca_4_J
00cd81fa8f421ae73715c847d722c5eda7b309e1,1,F,00cd81fa8f421ae73715c847d722c5eda7b309e1_1_F
597b37a877491217f713eddd6e2925bea2a4f70f,2,E,597b37a877491217f713eddd6e2925bea2a4f70f_2_E
8a205fcfb43e019cff3c5256bafc9a543a3ef2a1,3,J,8a205fcfb43e019cff3c5256bafc9a543a3ef2a1_3_J
23a37fb3349f93cea2c974d852bce7e65b69dfe0,3,B,23a37fb3349f93cea2c974d852bce7e65b69dfe0_3_B
p40047_q08723,2,A,p40047_q08723_2_A
8244b71f35644ba9eb53b24efb0ac8a23dc7a4d2,0,F,8244b71f35644ba9eb53b24efb0ac8a23dc7a4d2_0_F
77baa22a2d390682b067d2d49b31948a25c89332,2,F,77baa22a2d390682b067d2d49b31948a25c89332_2_F
b0d132451d182cb14c7661e19cc9087fac10459e,4,D,b0d132451d182cb14c7661e19cc9087fac10459e_4_D
2f767d12630db621deaa232a31e22729daa6411a,1,B,2f767d12630db621deaa232a31e22729daa6411a_1_B
624e87566778bd53327114eb96721bb4033e664e,2,K,624e87566778bd53327114eb96721bb4033e664e_2_K
684b740cf5497395155f9717620868d91d8bab3e,0,G,684b740cf5497395155f9717620868d91d8bab3e_0_G
76892394365a88a077eb8b1a1dc27331d057454f,3,L,76892394365a88a077eb8b1a1dc27331d057454f_3_L
c1fc1526e6fb7a12eda1712a9e4d5444e122622c,3,A,c1fc1526e6fb7a12eda1712a9e4d5444e122622c_3_A
f3c2d81bc32e315dd81dec385c8dd99746db1cf8,1,D,f3c2d81bc32e315dd81dec385c8dd99746db1cf8_1_D
6507ab4891117db68f87932ac08f339207071de8,2,G,6507ab4891117db68f87932ac08f339207071de8_2_G
